//Balance file for Black and White 2		"Last Saved,#2005-08-24 22:58:35#,""probinson"""																				
																						
//Building																						
NORSE_SKYSCRAPER	600	350	7	57.14285714	10	2	2	2	4	2	0	5	1	1	4	150	0.7	0.6	0.5	1	0.7	-0.008
AZTEC_MELEE_ARMOURY	1800	600	20	100	15	2	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	0	0.6	0
JAPANESE_MELEE_ARMOURY	1800	600	20	100	15	2	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	1	0.6	0
EGYPTIAN_MELEE_ARMOURY	1800	600	20	100	15	2	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	0	0.6	0
GREEK_MELEE_ARMOURY	1800	600	20	100	15	7	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	0	0.6	0
NORSE_MELEE_ARMOURY	1800	600	20	100	15	2	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	1	0.6	0
AZTEC_RANGED_ARMOURY	1800	600	20	100	15	2	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	0	0.6	0
JAPANESE_RANGED_ARMOURY	1800	600	20	100	15	2	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	1	0.6	0
EGYPTIAN_RANGED_ARMOURY	1800	600	20	100	15	2	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	0	0.6	0
GREEK_RANGED_ARMOURY	1800	600	20	100	15	7	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	0	0.6	0
NORSE_RANGED_ARMOURY	1800	600	20	100	15	2	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	1	0.6	0
AZTEC_WORKSHOP	1500	600	15	166.6666667	15	2	0	0	0	0	0	0	1	0	5	0	0.8	0.8	0.5	0	0.8	0
JAPANESE_WORKSHOP	1500	600	15	166.6666667	15	2	0	0	0	0	0	0	1	0	5	0	0.8	0.8	0.5	1	0.8	0
EGYPTIAN_WORKSHOP	1500	600	15	166.6666667	15	2	0	0	0	0	0	0	1	0	5	0	0.8	0.8	0.5	0	0.8	0
GREEK_WORKSHOP	1500	600	15	166.6666667	15	7	0	0	0	0	0	0	1	1	5	0	0.8	0.8	0.5	0	0.8	0
NORSE_WORKSHOP	1500	600	15	166.6666667	15	2	0	0	0	0	0	0	1	0	5	0	0.8	0.8	0.5	1	0.8	0
AZTEC_WALLS	0	2	3	0.333333333	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
JAPANESE_WALLS	0	2	3	0.333333333	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	1	1	0
EGYPTIAN_WALLS	0	2	3	0.333333333	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
GREEK_WALLS	0	2	3	0.333333333	40	20	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
NORSE_WALLS	0	2	3	0.333333333	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	1	1	0
AZTEC_HEAVY_WALLS	0	2	3	0.666666667	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
JAPANESE_HEAVY_WALLS	0	2	3	0.666666667	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	1	1	0
EGYPTIAN_HEAVY_WALLS	0	2	3	0.666666667	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
GREEK_HEAVY_WALLS	0	2	3	0.666666667	40	20	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
NORSE_HEAVY_WALLS	0	2	3	0.666666667	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	1	1	0
AZTEC_WALLTOWER	0	50	3	16.66666667	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
JAPANESE_WALLTOWER	0	50	3	16.66666667	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	1	1	0
EGYPTIAN_WALLTOWER	0	50	3	16.66666667	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
GREEK_WALLTOWER	0	50	3	16.66666667	40	20	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
NORSE_WALLTOWER	0	50	3	16.66666667	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	1	1	0
AZTEC_HEAVY_WALLTOWER	0	75	3	25	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
JAPANESE_HEAVY_WALLTOWER	0	75	3	25	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	1	1	0
EGYPTIAN_HEAVY_WALLTOWER	0	75	3	25	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
GREEK_HEAVY_WALLTOWER	0	75	3	25	40	20	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	0	1	0
NORSE_HEAVY_WALLTOWER	0	75	3	25	40	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.5	1	1	0
AZTEC_GATEHOUSE	0	100	3	33.33333333	20	2	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	0	1	0
JAPANESE_GATEHOUSE	0	100	3	33.33333333	20	2	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	1	1	0
EGYPTIAN_GATEHOUSE	0	100	3	33.33333333	20	2	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	0	1	0
GREEK_GATEHOUSE	0	100	3	33.33333333	20	10	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	0	1	0
NORSE_GATEHOUSE	0	100	3	33.33333333	20	2	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	1	1	0
AZTEC_HEAVY_GATEHOUSE	0	150	3	50	20	2	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	0	1	0
JAPANESE_HEAVY_GATEHOUSE	0	150	3	50	20	2	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	1	1	0
EGYPTIAN_HEAVY_GATEHOUSE	0	150	3	50	20	2	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	0	1	0
GREEK_HEAVY_GATEHOUSE	0	150	3	50	20	10	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	0	1	0
NORSE_HEAVY_GATEHOUSE	0	150	3	50	20	2	0	0	0	0	0	20	0	1	4	0	0.8	0.9	0.1	1	1	0
AZTEC_GATE	0	100	3	33.33333333	20	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	0	1	0
JAPANESE_GATE	0	100	3	33.33333333	20	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	1	1	0
EGYPTIAN_GATE	0	100	3	33.33333333	20	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	0	1	0
GREEK_GATE	0	100	3	33.33333333	20	10	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	0	1	0
NORSE_GATE	0	100	3	33.33333333	20	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	1	1	0
AZTEC_HEAVY_GATE	0	150	3	50	20	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	0	1	0
JAPANESE_HEAVY_GATE	0	150	3	50	20	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	1	1	0
EGYPTIAN_HEAVY_GATE	0	150	3	50	20	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	0	1	0
GREEK_HEAVY_GATE	0	150	3	50	20	10	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	0	1	0
NORSE_HEAVY_GATE	0	150	3	50	20	2	0	0	0	0	0	20	0	0	4	0	0.8	0.9	0.1	1	1	0
AZTEC_VILLAGE_HALL	1500	0	1	1000	5	2	0	0	0	0	100	0	1	0	3	0	1	1	0.5	0	1	0
JAPANESE_VILLAGE_HALL	1500	0	1	1000	5	2	0	0	0	0	100	0	1	0	3	0	1	1	0.5	1	1	0
EGYPTIAN_VILLAGE_HALL	1500	0	1	1000	5	2	0	0	0	0	100	0	1	0	3	0	1	1	0.5	0	1	0
GREEK_VILLAGE_HALL	1500	0	1	1000	12	6	0	0	0	0	100	0	1	0	3	0	1	1	0.5	0	1	0
NORSE_VILLAGE_HALL	1500	0	1	1000	5	2	0	0	0	0	100	0	1	0	3	0	1	1	0.5	1	1	0
AZTEC_TOWN_CENTRE	1500	0	1	1000	5	2	0	0	0	0	105	0	1	0	3	0	1	1	0.5	0	1	0
JAPANESE_TOWN_CENTRE	1500	0	1	1000	5	2	0	0	0	0	105	0	1	0	3	0	1	1	0.5	0	1	0
EGYPTIAN_TOWN_CENTRE	1500	0	1	1000	5	2	0	0	0	0	105	0	1	0	3	0	1	1	0.5	0	1	0
GREEK_TOWN_CENTRE	1500	0	1	1000	14	7	0	0	0	0	105	0	1	0	3	0	1	1	0.5	0	1	0
NORSE_TOWN_CENTRE	1500	0	1	1000	5	2	0	0	0	0	105	0	1	0	3	0	1	1	0.5	1	1	0
AZTEC_CITY_CENTRE	1500	0	1	1000	5	2	0	0	0	0	115	0	1	0	3	0	1	1	0.5	0	1	0
JAPANESE_CITY_CENTRE	1500	0	1	1000	5	2	0	0	0	0	115	0	1	0	3	0	1	1	0.5	0	1	0
EGYPTIAN_CITY_CENTRE	1500	0	1	1000	5	2	0	0	0	0	115	0	1	0	3	0	1	1	0.5	0	1	0
GREEK_CITY_CENTRE	1500	0	1	1000	14	7	0	0	0	0	115	0	1	0	3	0	1	1	0.5	0	1	0
NORSE_CITY_CENTRE	1500	0	1	1000	5	2	0	0	0	0	115	0	1	0	3	0	1	1	0.5	1	1	0
AZTEC_METRO_CENTRE	1500	0	1	1000	5	2	0	0	0	0	130	0	1	0	3	0	1	1	0.5	0	1	0
JAPANESE_METRO_CENTRE	1500	0	1	1000	5	2	0	0	0	0	130	0	1	0	3	0	1	1	0.5	0	1	0
EGYPTIAN_METRO_CENTRE	1500	0	1	1000	5	2	0	0	0	0	130	0	1	0	3	0	1	1	0.5	0	1	0
GREEK_METRO_CENTRE	1500	0	1	1000	14	7	0	0	0	0	130	0	1	0	3	0	1	1	0.5	0	1	0
NORSE_METRO_CENTRE	1500	0	1	1000	5	2	0	0	0	0	130	0	1	0	3	0	1	1	0.5	1	1	0
AZTEC_VILLAGE_STORE	2000	0	50	30	20	2	0	0	0	0	0	0	1	1	4	50	0.8	0.9	0.5	0	0.7	0.001
JAPANESE_VILLAGE_STORE	2000	0	50	30	20	2	0	0	0	0	0	0	1	1	4	50	0.8	0.9	0.5	1	0.7	0.001
EGYPTIAN_VILLAGE_STORE	2000	0	50	30	20	2	0	0	0	0	0	0	1	1	4	50	0.8	0.9	0.5	0	0.7	0.001
GREEK_VILLAGE_STORE	2000	0	50	30	20	10	3	0	3	0	0	0	1	1	4	50	0.8	0.9	0.5	0	0.7	0.001
NORSE_VILLAGE_STORE	2000	0	50	30	20	2	0	0	0	0	0	0	1	1	4	50	0.8	0.9	0.5	1	0.7	0.001
AZTEC_ALTAR	3750	500	20	150	20	2	30	0	40	0	0	0	1	0	5	150	0.8	0.8	0.5	0	0.7	0.002
JAPANESE_ALTAR	3750	500	20	150	20	2	30	0	40	0	0	0	1	0	5	150	0.8	0.8	0.5	1	0.7	0.002
EGYPTIAN_ALTAR	3750	500	20	150	20	2	30	0	40	0	0	0	1	0	5	150	0.8	0.8	0.5	0	0.7	0.002
GREEK_ALTAR	3750	500	20	150	20	10	30	0	40	0	0	0	1	1	5	150	0.8	0.8	0.5	0	0.7	0.002
NORSE_ALTAR	3750	500	20	150	20	2	30	0	40	0	0	0	1	0	5	150	0.8	0.8	0.5	0	0.7	0.002
AZTEC_FIELD	0	0	15	0	5	2	5	0	1	0	0	25	0	0	2	100	1	1	0.5	1	1	0
JAPANESE_FIELD	0	0	15	0	5	2	5	0	1	0	0	25	0	0	2	100	1	1	0.5	1	1	0
EGYPTIAN_FIELD	0	0	15	0	5	2	5	0	1	0	0	25	0	0	2	100	1	1	0.5	1	1	0
GREEK_FIELD	0	0	15	0	4	2	3	0	0.2	0	0	25	0	0	2	100	1	1	0.5	1	1	0
NORSE_FIELD	0	0	15	0	5	2	5	0	1	0	0	25	0	0	2	100	1	1	0.5	1	1	0
AZTEC_CRECHE	2500	0	1	1500	10	2	0	20	0	20	0	0	1	1	3	50	0.8	0.5	0.5	0	0.7	0.0005
JAPANESE_CRECHE	2500	0	1	1500	10	2	0	20	0	20	0	0	1	1	3	50	0.8	0.5	0.5	1	0.7	0.0005
EGYPTIAN_CRECHE	2500	0	1	1500	10	2	0	20	0	20	0	0	1	1	3	50	0.8	0.5	0.5	0	0.7	0.0005
GREEK_CRECHE	2500	0	1	1500	10	5	0	20	0	20	0	0	1	1	3	50	0.8	0.5	0.5	0	0.7	0.0005
NORSE_CRECHE	2500	0	1	1500	10	2	0	20	0	20	0	0	1	1	3	50	0.8	0.5	0.5	1	0.7	0.0005
AZTEC_PUB	2200	0	12	166.6666667	10	2	12	0	12	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.6	0.003
JAPANESE_PUB	2200	0	12	166.6666667	10	2	12	0	12	0	0	0	1	1	4	50	0.8	0.5	0.5	1	0.6	0.003
EGYPTIAN_PUB	2200	0	12	166.6666667	10	2	12	0	12	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.6	0.003
GREEK_PUB	2200	0	12	166.6666667	10	5	30	0	30	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.6	0.003
NORSE_PUB	2200	0	12	166.6666667	10	2	12	0	12	0	0	0	1	1	4	50	0.8	0.5	0.5	1	0.6	0.003
AZTEC_TEMPLE	4000	2500	35	85.71428571	20	2	0	0	0	0	0	0	1	1	5	50	0.8	0.5	0.5	0	0.6	0.005
JAPANESE_TEMPLE	4000	2500	35	85.71428571	20	2	0	0	0	0	0	0	1	1	5	50	0.8	0.5	0.5	1	0.6	0.005
EGYPTIAN_TEMPLE	4000	2500	35	85.71428571	20	2	0	0	0	0	0	0	1	1	5	50	0.8	0.5	0.5	0	0.6	0.005
GREEK_TEMPLE	4000	2500	35	85.71428571	20	10	20	0	20	0	0	0	1	1	5	50	0.8	0.5	0.5	0	0.6	0.005
NORSE_TEMPLE	4000	2500	35	85.71428571	20	2	20	0	20	0	0	0	1	1	5	50	0.8	0.5	0.5	0	0.6	0.005
AZTEC_UNIVERSITY	1500	3000	20	100	15	2	0	0	0	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.6	0.002
JAPANESE_UNIVERSITY	1500	3000	20	100	15	2	0	0	0	0	0	0	1	1	4	50	0.8	0.5	0.5	1	0.6	0.002
EGYPTIAN_UNIVERSITY	1500	3000	20	100	15	2	0	0	0	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.6	0.002
GREEK_UNIVERSITY	1500	3000	20	100	15	7	10	0	10	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.6	0.002
NORSE_UNIVERSITY	1500	3000	20	100	15	2	0	0	0	0	0	0	1	1	4	50	0.8	0.5	0.5	1	0.6	0.002
AZTEC_CREATURE_PEN	3000	600	20	150	20	10	0	0	0	0	0	0	1	0	6	50	0.7	0.7	0.5	0	1	0.003
JAPANESE_CREATURE_PEN	3000	600	20	150	20	10	0	0	0	0	0	0	1	0	6	50	0.7	0.7	0.5	1	1	0.003
EGYPTIAN_CREATURE_PEN	3000	600	20	150	20	10	0	0	0	0	0	0	1	0	6	50	0.7	0.7	0.5	0	1	0.003
GREEK_CREATURE_PEN	3000	600	20	150	20	10	15	0	15	0	0	0	1	0	6	50	0.7	0.7	0.5	0	1	0.003
NORSE_CREATURE_PEN	3000	600	20	150	20	10	0	0	0	0	0	0	1	0	6	50	0.7	0.7	0.5	1	1	0.003
AZTEC_PRISON	2250	1000	20	75	12	2	0	0	0	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.8	-0.006
JAPANESE_PRISON	2250	1000	20	75	12	2	0	0	0	0	0	0	1	1	4	50	0.8	0.5	0.5	1	0.8	-0.006
EGYPTIAN_PRISON	2250	1000	20	75	12	2	0	0	0	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.8	-0.006
GREEK_PRISON	2250	1000	20	75	12	6	20	0	20	0	0	0	1	1	4	50	0.8	0.5	0.5	0	0.8	-0.006
NORSE_PRISON	2250	1000	20	75	12	2	0	0	0	0	0	0	1	1	4	50	0.8	0.5	0.5	1	0.8	-0.006
AZTEC_LUMBER_MILL	2000	100	8	75	15	2	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	0	0.6	0
JAPANESE_LUMBER_MILL	2000	100	8	75	15	2	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	1	0.6	0
EGYPTIAN_LUMBER_MILL	2000	100	8	75	15	2	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	0	0.6	0
GREEK_LUMBER_MILL	2000	100	8	75	15	7	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	0	0.6	0
NORSE_LUMBER_MILL	2000	100	8	75	15	2	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	1	0.6	0
AZTEC_GRANARY	2200	800	8	187.5	15	2	8	0	12	0	0	0	1	1	4	100	0.8	0.6	0.5	0	0.5	0
JAPANESE_GRANARY	2200	800	8	187.5	15	2	8	0	12	0	0	0	1	1	4	100	0.8	0.6	0.5	1	0.5	0
EGYPTIAN_GRANARY	2200	800	8	187.5	15	2	8	0	12	0	0	0	1	1	4	100	0.8	0.6	0.5	0	0.5	0
GREEK_GRANARY	2200	800	8	187.5	15	7	8	0	12	0	0	0	1	1	4	100	0.8	0.6	0.5	0	0.5	0
NORSE_GRANARY	2200	800	8	187.5	15	2	8	0	12	0	0	0	1	1	4	100	0.8	0.6	0.5	1	0.5	0
AZTEC_SMELTER	2000	750	8	250	15	2	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	0	0.5	0
JAPANESE_SMELTER	2000	750	8	250	15	2	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	1	0.5	0
EGYPTIAN_SMELTER	2000	750	8	250	15	2	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	0	0.5	0
GREEK_SMELTER	2000	750	8	250	15	7	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	0	0.5	0
NORSE_SMELTER	2000	750	8	250	15	2	8	0	12	0	0	0	1	1	5	100	0.8	0.6	0.5	1	0.5	0
AZTEC_OLD_PERSONS_HOME	2000	750	1	1500	15	2	0	0	0	0	0	0	1	1	3	3	0.8	0.5	0.5	0	0.7	0.006
JAPANESE_OLD_PERSONS_HOME	2000	750	1	1500	15	2	0	0	0	0	0	0	1	1	3	3	0.8	0.5	0.5	1	0.7	0.006
EGYPTIAN_OLD_PERSONS_HOME	2000	750	1	1500	15	2	0	0	0	0	0	0	1	1	3	3	0.8	0.5	0.5	0	0.7	0.006
GREEK_OLD_PERSONS_HOME	2000	750	1	1500	15	7	30	0	30	0	0	0	1	1	3	3	0.8	0.5	0.5	0	0.7	0.006
NORSE_OLD_PERSONS_HOME	2000	750	1	1500	15	2	0	0	0	0	0	0	1	1	3	3	0.8	0.5	0.5	1	0.7	0.006
AZTEC_BATH_HOUSE	5000	3000	12	208.3333333	10	2	0	0	0	0	0	0	1	1	6	3	0.8	0.5	0.5	0	0.6	0.005
JAPANESE_BATH_HOUSE	5000	3000	12	208.3333333	10	2	0	0	0	0	0	0	1	1	6	3	0.8	0.5	0.5	1	0.6	0.005
EGYPTIAN_BATH_HOUSE	5000	3000	12	208.3333333	10	2	0	0	0	0	0	0	1	1	6	3	0.8	0.5	0.5	0	0.6	0.005
GREEK_BATH_HOUSE	5000	3000	12	208.3333333	10	5	30	0	30	0	0	0	1	1	6	3	0.8	0.5	0.5	0	0.6	0.005
NORSE_BATH_HOUSE	5000	3000	12	208.3333333	10	2	0	0	0	0	0	0	1	1	6	3	0.8	0.5	0.5	1	0.6	0.005
AZTEC_GRAVEYARD	3200	500	20	100	10	2	10	250	10	400	0	0	1	1	4	3	0.8	0.5	0.5	0	0.8	0.003
JAPANESE_GRAVEYARD	3200	500	20	100	10	2	10	250	10	400	0	0	1	1	4	3	0.8	0.5	0.5	1	0.8	0.003
EGYPTIAN_GRAVEYARD	3200	500	20	100	10	2	10	250	10	400	0	0	1	1	4	3	0.8	0.5	0.5	0	0.8	0.003
GREEK_GRAVEYARD	3200	500	20	100	10	5	10	250	10	400	0	0	1	1	4	3	0.8	0.5	0.5	0	0.8	0.003
NORSE_GRAVEYARD	3200	500	20	100	10	2	10	250	10	400	0	0	1	1	4	3	0.8	0.5	0.5	1	0.8	0.003
AZTEC_AMPITHEATRE	7500	3250	20	250	25	2	0	0	0	0	0	0	1	1	8	3	0.8	0.5	0.5	0	0.8	0.007
JAPANESE_AMPITHEATRE	7500	3250	20	250	25	2	0	0	0	0	0	0	1	1	8	3	0.8	0.5	0.5	1	0.8	0.007
EGYPTIAN_AMPITHEATRE	7500	3250	20	250	25	2	0	0	0	0	0	0	1	1	8	3	0.8	0.5	0.5	0	0.8	0.007
GREEK_AMPITHEATRE	7500	3250	20	250	25	12	60	0	60	0	0	0	1	1	8	3	0.8	0.5	0.5	0	0.8	0.007
NORSE_AMPITHEATRE	7500	3250	20	250	25	2	0	0	0	0	0	0	1	1	8	3	0.8	0.5	0.5	1	0.8	0.007
AZTEC_MARKET_POT	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
JAPANESE_MARKET_POT	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	1	0.6	0.002
EGYPTIAN_MARKET_POT	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
GREEK_MARKET_POT	500	500	3.5	85.71428571	8	4	4	2	2	2	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
NORSE_MARKET_POT	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	1	0.6	0.002
AZTEC_MARKET_STATUE	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
JAPANESE_MARKET_STATUE	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	1	0.6	0.002
EGYPTIAN_MARKET_STATUE	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
GREEK_MARKET_STATUE	500	500	3.5	85.71428571	8	4	4	2	2	2	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
NORSE_MARKET_STATUE	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	1	0.6	0.002
AZTEC_MARKET_PLANT	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
JAPANESE_MARKET_PLANT	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	1	0.6	0.002
EGYPTIAN_MARKET_PLANT	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
GREEK_MARKET_PLANT	500	500	3.5	85.71428571	8	4	4	2	2	2	0	0	1	1	2	50	0.8	0.5	0.5	0	0.6	0.002
